"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"STK38",2.41951462512016e-29,0.0236583982443634,0.389,0.19,5.83901464480249e-25,"STK38"
"MAPK8",2.42700881367051e-29,0.274484205369212,0.332,0.101,5.85710037003105e-25,"MAPK8"
"ARHGAP9",2.43044877631906e-29,0.276332030559074,0.657,0.369,5.86540203189079e-25,"ARHGAP9"
"ISG20",2.47409897358665e-29,0.504512846797478,0.827,0.545,5.97074305295666e-25,"ISG20"
"CFL1",2.6003432614588e-29,0.188877876034311,0.964,0.767,6.27540839287853e-25,"CFL1"
"HAUS2",2.63747335460625e-29,0.284717540831373,0.327,0.093,6.36501444667127e-25,"HAUS2"
"PPIG",2.63844926436823e-29,0.0921466481855366,0.709,0.452,6.36736960969985e-25,"PPIG"
"GADD45GIP1",2.693998937873e-29,0.16221844754429,0.562,0.315,6.5014276367689e-25,"GADD45GIP1"
"EIF4E2",2.75292739743475e-29,0.129940446223092,0.444,0.222,6.64363968822928e-25,"EIF4E2"
"RSBN1",2.75865079999793e-29,-0.066361985935216,0.393,0.233,6.65745197563501e-25,"RSBN1"
"OAZ1",2.76062115449582e-29,0.365044870860265,0.958,0.757,6.66220703214476e-25,"OAZ1"
"RAB2A",2.82072012230061e-29,0.0683939730429819,0.619,0.392,6.80724387114807e-25,"RAB2A"
"RPLP2",2.84655124383058e-29,0.301406398592553,0.983,0.921,6.86958211673635e-25,"RPLP2"
"QTRT2",2.85252941103625e-29,0.0720395909106291,0.228,0.076,6.88400922765377e-25,"QTRT2"
"KDM2B",2.87547944705322e-29,0.012568704090833,0.403,0.202,6.93939454957353e-25,"KDM2B"
"IPO9",2.8764084433096e-29,-0.213513622635533,0.249,0.156,6.94163649623905e-25,"IPO9"
"USP4",2.93480586006465e-29,-0.198489464749261,0.458,0.306,7.08256698209402e-25,"USP4"
"ZDHHC6",2.96652376854146e-29,0.0601598207379181,0.375,0.184,7.1591118106211e-25,"ZDHHC6"
"FNBP4",3.02754126255644e-29,-0.142005639292419,0.728,0.555,7.30636532892745e-25,"FNBP4"
"DCXR",3.15056270583918e-29,0.240953593585327,0.481,0.225,7.6032529780017e-25,"DCXR"
"FAM53B",3.19004026807656e-29,0.15285709393181,0.448,0.217,7.69852417894917e-25,"FAM53B"
"SDHB",3.25041623360611e-29,0.18807480936525,0.486,0.242,7.84422949656162e-25,"SDHB"
"TRAF5",3.25495432036307e-29,-0.525073998542032,0.43,0.422,7.85518126133219e-25,"TRAF5"
"CDC37L1",3.36731142229989e-29,0.222585488940006,0.246,0.056,8.12633265543632e-25,"CDC37L1"
"SNRPA1",3.47878946474216e-29,-0.24104044119986,0.489,0.374,8.39536261526225e-25,"SNRPA1"
"RPL10A",3.49146914664207e-29,0.29683421940779,0.986,0.864,8.42596249159131e-25,"RPL10A"
"DAAM1",3.55739870755912e-29,0.248112722040912,0.301,0.084,8.58507030095244e-25,"DAAM1"
"RHEX",3.60501661089544e-29,-0.855722936178395,0.245,0.368,8.69998658707397e-25,"RHEX"
"ARL6IP1",3.6663867103026e-29,0.209689293227987,0.375,0.149,8.84809104797325e-25,"ARL6IP1"
"C12orf65",3.67191293686454e-29,0.10380167582102,0.301,0.113,8.8614274905352e-25,"C12orf65"
"CNOT1",3.72446764154952e-29,-0.0440732696645432,0.509,0.32,8.98825775935145e-25,"CNOT1"
"C5orf24",3.74658814196921e-29,-0.0526990245909572,0.43,0.257,9.04164116301429e-25,"C5orf24"
"NLRP1",3.80926693688512e-29,-0.312136244942284,0.333,0.255,9.19290389878486e-25,"NLRP1"
"PHC3",3.89023453314742e-29,-0.620184582650418,0.355,0.382,9.38830299884466e-25,"PHC3"
"LMAN2",3.89498912771838e-29,0.117584999267725,0.528,0.298,9.39977726192276e-25,"LMAN2"
"METRNL",3.91638572995261e-29,0.113511497308006,0.325,0.127,9.45141368209464e-25,"METRNL"
"KHDRBS2",3.91693186032481e-29,-0.779665032459767,0.17,0.318,9.45273165852186e-25,"KHDRBS2"
"PRMT1",3.98779888973967e-29,-0.0186161244861593,0.554,0.354,9.62375506060874e-25,"PRMT1"
"RAF1",3.99460288342502e-29,-0.0208764848732889,0.427,0.243,9.6401751385696e-25,"RAF1"
"RNF216",4.13646806057645e-29,-0.0323174076130335,0.472,0.276,9.98253837058915e-25,"RNF216"
"DDX6",4.19513658062076e-29,-0.166368029426183,0.718,0.546,1.01241231100121e-24,"DDX6"
"ACTN4",4.24424393075049e-29,0.180760943769756,0.464,0.227,1.02426338780802e-24,"ACTN4"
"ZMAT2",4.38641824651973e-29,0.22254442841902,0.515,0.26,1.05857431543261e-24,"ZMAT2"
"ILK",4.46398583364792e-29,0.262259878995778,0.472,0.21,1.07729370123425e-24,"ILK"
"EIF6",4.49859469943962e-29,0.290223386013544,0.492,0.222,1.08564585881576e-24,"EIF6"
"UXT",4.80856325593676e-29,0.178743788115896,0.833,0.584,1.16045057055522e-24,"UXT"
"SLC25A24",4.84185291906509e-29,0.248141836483728,0.357,0.126,1.16848436495798e-24,"SLC25A24"
"WDR74",4.92722961361421e-29,0.0143471010312404,0.422,0.227,1.18908832265352e-24,"WDR74"
"MAF1",5.00835249179603e-29,0.127723731054323,0.628,0.387,1.20866570684514e-24,"MAF1"
"COX7B",5.01873281231182e-29,0.251627650745696,0.626,0.351,1.21117078959521e-24,"COX7B"
"MINDY2",5.03340366513676e-29,-0.114523186234781,0.298,0.159,1.21471130650745e-24,"MINDY2"
"TTC14",5.0538574388282e-29,-0.690062833020704,0.376,0.43,1.21964741571241e-24,"TTC14"
"PDXDC1",5.13732906136042e-29,0.135515190576719,0.585,0.339,1.23979162237811e-24,"PDXDC1"
"CANX",5.180318161115e-29,0.166925197391498,0.579,0.328,1.25016618182188e-24,"CANX"
"USP37",5.30559463270768e-29,0.0572369071363581,0.214,0.065,1.28039915271134e-24,"USP37"
"CCNL2",5.49654311366039e-29,-0.147863229737082,0.404,0.258,1.32648074961966e-24,"CCNL2"
"TMEM159",5.49849983224097e-29,0.333516642853112,0.291,0.065,1.32695296451471e-24,"TMEM159"
"CLASP2",5.64607129862608e-29,-0.252191061013349,0.335,0.242,1.36256638649743e-24,"CLASP2"
"PTPN1",5.69513657168086e-29,-0.3417293257042,0.698,0.588,1.37440730884374e-24,"PTPN1"
"KDM3A",5.76070439249669e-29,0.248376838200956,0.323,0.103,1.39023079104123e-24,"KDM3A"
"SEL1L3",5.81911371938648e-29,-0.463425675834777,0.466,0.427,1.40432671389954e-24,"SEL1L3"
"MTF1",5.89415209529613e-29,0.128693084309976,0.341,0.139,1.42243572515781e-24,"MTF1"
"UBL3",5.90040478806226e-29,0.246582283813256,0.287,0.078,1.42394468750306e-24,"UBL3"
"TMEM50B",6.0525808136011e-29,0.13793652816728,0.321,0.123,1.46066932774635e-24,"TMEM50B"
"DDX39A",6.2471083723477e-29,-0.0412777783284687,0.546,0.353,1.50761466349867e-24,"DDX39A"
"EIF3G",6.25704027770287e-29,0.10226475731887,0.802,0.573,1.51001153021803e-24,"EIF3G"
"MTA2",6.28136302530774e-29,0.200841026167085,0.334,0.114,1.51588133889752e-24,"MTA2"
"USP34",6.32854601569499e-29,-0.211248407994556,0.522,0.358,1.52726800996767e-24,"USP34"
"EIF3H",6.34209471535358e-29,0.211695555874319,0.837,0.576,1.53053771765628e-24,"EIF3H"
"PPP2R2A",6.5202189930955e-29,0.128132815011602,0.383,0.171,1.57352444960374e-24,"PPP2R2A"
"CCDC68",6.55378566460532e-29,0.356944458058558,0.213,0.023,1.5816250944392e-24,"CCDC68"
"DDX24",6.61017347512047e-29,0.309819671516154,0.835,0.56,1.59523316475082e-24,"DDX24"
"MED15",6.6580117832341e-29,0.124949813090639,0.406,0.192,1.60677798364789e-24,"MED15"
"NRDC",6.69796780656134e-29,-0.343690763073974,0.385,0.32,1.61642057075745e-24,"NRDC"
"HPRT1",6.86551165868111e-29,0.202162031649933,0.327,0.113,1.65685392858951e-24,"HPRT1"
"PLEKHG2",6.90406507638417e-29,0.368974018710502,0.344,0.099,1.66615802488379e-24,"PLEKHG2"
"GGA1",6.96815475076478e-29,-0.451505951817892,0.495,0.465,1.68162478600206e-24,"GGA1"
"PARP1",6.99507512068012e-29,-0.382740843173263,0.607,0.563,1.68812147887373e-24,"PARP1"
"RRAGC",7.00709673468472e-29,0.230936439651697,0.282,0.075,1.69102265498146e-24,"RRAGC"
"CYP20A1",7.09411452549959e-29,0.164659260180648,0.411,0.182,1.71202265843882e-24,"CYP20A1"
"GNB1",7.10560762039925e-29,0.221930027073378,0.509,0.252,1.71479628703095e-24,"GNB1"
"MIA2",7.15773795054151e-29,-0.0430236202363352,0.37,0.195,1.72737689960418e-24,"MIA2"
"BRWD1",7.26299319289465e-29,-0.23256693346078,0.432,0.318,1.75277814724127e-24,"BRWD1"
"MSN",7.29926138246847e-29,0.3492854861009,0.823,0.545,1.76153074943112e-24,"MSN"
"POLR2D",7.36459132255739e-29,0.21688667204336,0.347,0.118,1.77729682387277e-24,"POLR2D"
"SELENOW",7.42839427854753e-29,-0.025257129958527,0.529,0.343,1.79269439124188e-24,"SELENOW"
"NCOA4",7.58224958408662e-29,0.272904521919176,0.459,0.2,1.82982429212762e-24,"NCOA4"
"TIAL1",7.75589989533406e-29,-0.0146587150316002,0.496,0.3,1.87173132174097e-24,"TIAL1"
"SIVA1",7.86668822849298e-29,0.179964544598726,0.531,0.272,1.89846787018221e-24,"SIVA1"
"RBM17",7.95402413911241e-29,-0.0288513449343444,0.667,0.47,1.919544645492e-24,"RBM17"
"GAB2",8.13779531750441e-29,0.226493985501318,0.513,0.258,1.96389414397334e-24,"GAB2"
"SCYL2",8.37713480747283e-29,0.137059565263517,0.312,0.121,2.02165394308742e-24,"SCYL2"
"ALDOA",8.52642912552693e-29,0.138342543741547,0.654,0.414,2.05768314086341e-24,"ALDOA"
"MEF2D",8.90529292683021e-29,0.156030598348499,0.315,0.113,2.14911434203193e-24,"MEF2D"
"ATG101",8.96337432984274e-29,0.229350661824415,0.306,0.088,2.16313112702095e-24,"ATG101"
"TTC33",8.98468225769669e-29,0.127282299680432,0.179,0.03,2.16827336924994e-24,"TTC33"
"VCP",9.10090660332195e-29,0.308463812579596,0.821,0.543,2.19632179057969e-24,"VCP"
"RASSF2",9.20783901826595e-29,0.342544617109346,0.503,0.222,2.22212779027812e-24,"RASSF2"
"DICER1",9.21604567903018e-29,-0.0653456641313279,0.386,0.23,2.22410830372035e-24,"DICER1"
"PPP1R2",9.25562898489653e-29,-0.126831490964805,0.806,0.631,2.23366094292508e-24,"PPP1R2"
"SERBP1",9.40816883069384e-29,0.298761409009536,0.777,0.498,2.27047338391134e-24,"SERBP1"
"PSMC3",9.41182470636451e-29,0.183591410852439,0.452,0.217,2.27135565638695e-24,"PSMC3"
"PSME1",9.57211883151241e-29,-0.000901589276942394,0.753,0.548,2.31003943760889e-24,"PSME1"
"EXOSC10",9.75073465757346e-29,0.134533396123798,0.402,0.184,2.3531447949122e-24,"EXOSC10"
"HNRNPH1",9.85563459168198e-29,-0.378608673486502,0.63,0.515,2.37846029601061e-24,"HNRNPH1"
"BMS1",9.8801724771347e-29,0.0594516602003272,0.298,0.121,2.38438202390692e-24,"BMS1"
"LARP4B",9.94282995086036e-29,-0.0580491746522164,0.307,0.169,2.39950315204113e-24,"LARP4B"
"PLEKHF2",1.00556510358854e-28,0.0164035780894671,0.441,0.258,2.42673026449022e-24,"PLEKHF2"
"UPF3A",1.00638197887288e-28,-0.496409355578064,0.457,0.465,2.42870162961393e-24,"UPF3A"
"VHL",1.00695189181285e-28,-0.124487976543225,0.497,0.328,2.43007700051194e-24,"VHL"
"RPL9",1.0281545095524e-28,0.291797156204407,0.985,0.871,2.48124527790282e-24,"RPL9"
"DPEP2",1.02908955220242e-28,-0.655038694013261,0.256,0.354,2.4835018163301e-24,"DPEP2"
"RBM5",1.03023990198358e-28,-0.233381410703623,0.454,0.316,2.48627795545697e-24,"RBM5"
"SLAIN2",1.03798001368019e-28,0.0644005335097914,0.307,0.131,2.5049571670144e-24,"SLAIN2"
"RPL7L1",1.05955015937131e-28,0.305017199027591,0.497,0.225,2.55701239961078e-24,"RPL7L1"
"SMAD2",1.08077909076345e-28,-0.0540199956597635,0.399,0.232,2.60824417973944e-24,"SMAD2"
"RALA",1.08702091830765e-28,0.331558429477302,0.422,0.162,2.62330758215184e-24,"RALA"
"HECTD1",1.10844505738831e-28,-0.2694726163293,0.571,0.449,2.67501045699522e-24,"HECTD1"
"VPREB3",1.11076547709435e-28,-0.695885719162758,0.093,0.283,2.6806103258718e-24,"VPREB3"
"SUSD6",1.11279900169274e-28,-0.120992175215739,0.241,0.127,2.68551783078508e-24,"SUSD6"
"RAB18",1.12371095459358e-28,0.217511912168366,0.407,0.171,2.71185164672069e-24,"RAB18"
"AREG",1.13732392337448e-28,0.315244210170648,0.269,0.061,2.74470382427963e-24,"AREG"
"ARGLU1",1.17377095662477e-28,-0.369333457320831,0.802,0.695,2.83266144962255e-24,"ARGLU1"
"MMADHC",1.17981585183933e-28,0.292482658659089,0.524,0.253,2.84724959524386e-24,"MMADHC"
"ESD",1.18119476470964e-28,0.157711214862159,0.457,0.224,2.85057732567378e-24,"ESD"
"BRD3",1.19957989131249e-28,0.121408080688645,0.26,0.081,2.89494615170444e-24,"BRD3"
"SEC31A",1.20243220190583e-28,-0.0727919704366733,0.584,0.386,2.90182963285935e-24,"SEC31A"
"PRPF40A",1.21833124101138e-28,0.170542477321001,0.708,0.439,2.94019878393277e-24,"PRPF40A"
"TRAPPC2L",1.22059639068225e-28,0.0662726817013353,0.695,0.455,2.94566526963347e-24,"TRAPPC2L"
"ZNF141",1.22676797389443e-28,-0.145423077107673,0.338,0.202,2.96055915139942e-24,"ZNF141"
"PRRC2B",1.23011820248949e-28,-0.263702261017748,0.606,0.478,2.96864425806789e-24,"PRRC2B"
"SP3",1.3308690506929e-28,0.0169865771472436,0.462,0.262,3.21178628003718e-24,"SP3"
"HSPA13",1.33733075007528e-28,0.309560453185288,0.283,0.066,3.22738029915667e-24,"HSPA13"
"ELF2",1.37193862124101e-28,0.271630083218444,0.633,0.351,3.31089947464092e-24,"ELF2"
"MAT2B",1.39770224096411e-28,0.309064638057314,0.663,0.376,3.37307481811868e-24,"MAT2B"
"MBNL2",1.40661307694669e-28,0.141714931051994,0.441,0.205,3.39457933859546e-24,"MBNL2"
"SIK3",1.46846856296184e-28,0.0561389855213472,0.38,0.182,3.54385518299581e-24,"SIK3"
"TSC22D2",1.48387993793015e-28,0.0892648805178706,0.343,0.151,3.58104745420682e-24,"TSC22D2"
"CSNK1A1",1.53651026769444e-28,0.0013017798460635,0.617,0.407,3.70806022902699e-24,"CSNK1A1"
"CHRAC1",1.56331379973561e-28,0.389333323751192,0.449,0.175,3.77274519290196e-24,"CHRAC1"
"CCNK",1.57262810697102e-28,0.0601582494019004,0.449,0.247,3.79522341055317e-24,"CCNK"
"STARD3NL",1.58576776398933e-28,0.260408630321503,0.306,0.084,3.82693334483546e-24,"STARD3NL"
"PPTC7",1.59279665721348e-28,0.0271087941157174,0.351,0.171,3.8438961728533e-24,"PPTC7"
"IRAK2",1.6061698621566e-28,0.215779054148063,0.273,0.071,3.87616972834252e-24,"IRAK2"
"PIM1",1.61113103883382e-28,0.596618778883225,0.654,0.351,3.88814253601765e-24,"PIM1"
"CDC73",1.6306496927816e-28,0.192874293300548,0.458,0.214,3.93524690358985e-24,"CDC73"
"PHIP",1.66093221996595e-28,-0.264464430920698,0.607,0.454,4.00832772644382e-24,"PHIP"
"ATG12",1.72098405900844e-28,0.153501218900837,0.459,0.225,4.15325082960508e-24,"ATG12"
"DAP3",1.7536942717714e-28,-0.0174506169598385,0.513,0.321,4.23219038606592e-24,"DAP3"
"RACK1",1.76391615926693e-28,0.313750308063743,0.985,0.859,4.25685886715889e-24,"RACK1"
"GYG1",1.84468038704601e-28,0.346729882036202,0.351,0.103,4.45176717805813e-24,"GYG1"
"HLA-DPA1",1.85684807189338e-28,0.376912825749492,0.981,0.829,4.4811314519003e-24,"HLA-DPA1"
"MAP3K1",1.8797830023945e-28,-0.00294942897261663,0.643,0.404,4.53648031967865e-24,"MAP3K1"
"PSMD1",1.92057965161314e-28,0.183926214924123,0.376,0.154,4.63493487323799e-24,"PSMD1"
"ISG20L2",1.93598443913635e-28,0.176488878338312,0.329,0.119,4.67211124696776e-24,"ISG20L2"
"COX17",1.96576824316531e-28,0.266722119872588,0.51,0.247,4.74398850123084e-24,"COX17"
"RERE",1.97850747426999e-28,-0.427647988262037,0.349,0.328,4.77473208765577e-24,"RERE"
"GPI",2.02422136096842e-28,-0.221116097450585,0.389,0.325,4.88505341042509e-24,"GPI"
"LSM14A",2.03026009418647e-28,0.151762463889582,0.694,0.432,4.8996266853002e-24,"LSM14A"
"EIF5",2.09077526278034e-28,0.448155218610731,0.862,0.601,5.0456679416678e-24,"EIF5"
"ADD1",2.10001285257159e-28,-0.263049587543208,0.593,0.474,5.06796101711103e-24,"ADD1"
"AKAP9",2.1493672025145e-28,-0.394180951568892,0.686,0.593,5.18706786982825e-24,"AKAP9"
"NQO2",2.18018942529085e-28,0.0512545319231926,0.292,0.126,5.2614511400544e-24,"NQO2"
"ATF2",2.18477549738437e-28,0.207546137565162,0.392,0.161,5.2725187078377e-24,"ATF2"
"KDELR2",2.22013108600148e-28,0.215126102960081,0.495,0.243,5.35784234984738e-24,"KDELR2"
"TMEM63A",2.22306248112919e-28,-0.428771908257374,0.281,0.275,5.36491668570907e-24,"TMEM63A"
"ZNF24",2.22772124774681e-28,0.119364919643227,0.466,0.247,5.37615968718739e-24,"ZNF24"
"RNF4",2.25429951202966e-28,0.164116665190284,0.476,0.237,5.44030101238117e-24,"RNF4"
"ICE1",2.28432991694012e-28,0.156156829876141,0.327,0.126,5.51277338855159e-24,"ICE1"
"ZNRD1",2.30052362345405e-28,0.0986500217543307,0.315,0.127,5.55185366048166e-24,"ZNRD1"
"PRKDC",2.31955907503659e-28,-0.317341788800507,0.422,0.336,5.59779191578581e-24,"PRKDC"
"MAP3K5",2.33410156822186e-28,-0.31196057349419,0.273,0.233,5.63288731458982e-24,"MAP3K5"
"BAZ2A",2.36345912252332e-28,-0.0301366414140607,0.74,0.522,5.70373590038552e-24,"BAZ2A"
"LSM8",2.39549132196781e-28,-0.26859581014214,0.503,0.402,5.78103920730492e-24,"LSM8"
"SAE1",2.41836216916705e-28,0.196086665720825,0.383,0.156,5.83623342285085e-24,"SAE1"
"CUTA",2.45165742747146e-28,-0.167361205688833,0.67,0.53,5.91658486971687e-24,"CUTA"
"CDC40",2.49398945487787e-28,-0.269026619351963,0.499,0.409,6.01874475145676e-24,"CDC40"
"PARP14",2.51846412269637e-28,-0.0705860318677322,0.411,0.242,6.07780946730315e-24,"PARP14"
"PLEKHG1",2.52915862463037e-28,0.0875024296116542,0.795,0.538,6.10361850882047e-24,"PLEKHG1"
"SSH2",2.55621491679916e-28,-0.294219871380459,0.769,0.626,6.1689134587114e-24,"SSH2"
"HYOU1",2.66106770679336e-28,0.242312037031415,0.267,0.063,6.42195469680442e-24,"HYOU1"
"DNM2",2.67098350032469e-28,-0.115477632685366,0.372,0.22,6.44588448133356e-24,"DNM2"
"SERPINB1",2.67700664867677e-28,0.411809822813381,0.673,0.376,6.46042014525166e-24,"SERPINB1"
"NAP1L4",2.68078300153643e-28,0.176721747176621,0.57,0.31,6.46953361760786e-24,"NAP1L4"
"NUTM2B-AS1",2.76364299778015e-28,-0.0858474142690545,0.454,0.288,6.66949964654283e-24,"NUTM2B-AS1"
"ZNF296",2.79871751953439e-28,0.262120076691193,0.256,0.056,6.75414498989233e-24,"ZNF296"
"SSR1",2.80218350161148e-28,0.00856425211429246,0.407,0.233,6.76250944443899e-24,"SSR1"
"ADK",2.84254466981717e-28,0.147686480223872,0.522,0.28,6.85991305166977e-24,"ADK"
"SQLE",2.89581609627244e-28,0.332396258813581,0.312,0.084,6.98847298513428e-24,"SQLE"
"MAP4",2.94201542770436e-28,0.147128072328456,0.538,0.298,7.09996583167894e-24,"MAP4"
"PTP4A1",3.0142740631153e-28,0.368639356876699,0.542,0.258,7.27434759651615e-24,"PTP4A1"
"SNX4",3.02375011593114e-28,0.235017868323772,0.353,0.124,7.29721615477663e-24,"SNX4"
"SNRPD1",3.08000410676904e-28,-0.103867130693398,0.453,0.308,7.43297391086573e-24,"SNRPD1"
"ENO1",3.10540291115684e-28,0.0623063189005948,0.696,0.46,7.49426884549481e-24,"ENO1"
"WASHC4",3.12106197256715e-28,0.177304328433716,0.508,0.258,7.5320588583963e-24,"WASHC4"
"C9orf78",3.14747552125373e-28,0.104219243478299,0.602,0.361,7.59580267544162e-24,"C9orf78"
"GABARAPL2",3.26959165615023e-28,0.294881546480748,0.679,0.397,7.89050554378736e-24,"GABARAPL2"
"USP7",3.27885791415707e-28,-0.0211367610363999,0.319,0.164,7.91286780423526e-24,"USP7"
"KDM5A",3.31223176847186e-28,-0.110647459326693,0.622,0.449,7.99340892685314e-24,"KDM5A"
"DMD",3.3234775719783e-28,0.0429328687889058,0.31,0.137,8.02054842445523e-24,"DMD"
"PHB2",3.43803997641502e-28,0.0260192709732796,0.7,0.498,8.29702187508238e-24,"PHB2"
"XAB2",3.4953678826362e-28,0.131042330750772,0.411,0.187,8.43537131116594e-24,"XAB2"
"BUD13",3.58978695486374e-28,0.205137711085391,0.247,0.061,8.66323285817267e-24,"BUD13"
"ACSF3",3.60946894890061e-28,0.374387431424543,0.519,0.24,8.71073141438184e-24,"ACSF3"
"UBC",3.68763611842151e-28,0.403288073151343,0.981,0.881,8.89937224458662e-24,"UBC"
"POLG",3.81096583329414e-28,0.146083524895208,0.306,0.113,9.19700384548876e-24,"POLG"
"CMTR2",3.83878637678772e-28,0.106107635102786,0.276,0.093,9.2641431631018e-24,"CMTR2"
"SEC61G",3.88195078710914e-28,0.179064277500024,0.548,0.298,9.36831183453049e-24,"SEC61G"
"PLIN2",3.88204576157766e-28,0.334954474405012,0.265,0.051,9.36854103641537e-24,"PLIN2"
"ATP5MPL",3.89006693984203e-28,-0.0973941990426983,0.629,0.467,9.38789854592077e-24,"ATP5MPL"
"ANKRD27",3.89108260223876e-28,0.0380676411505357,0.249,0.094,9.3903496439828e-24,"ANKRD27"
"SUGT1",3.90664977008179e-28,0.0705035417159934,0.448,0.245,9.42791789013838e-24,"SUGT1"
"USP16",3.98218734665571e-28,0.0660598370833905,0.598,0.363,9.61021272368422e-24,"USP16"
"UBAP2L",4.00761749721001e-28,0.142142979434762,0.426,0.204,9.67158330601692e-24,"UBAP2L"
"USP11",4.05553058165224e-28,0.167463287718112,0.608,0.344,9.78721195270135e-24,"USP11"
"KLF8",4.10424472531656e-28,-0.422306070543339,0.385,0.338,9.90477379560646e-24,"KLF8"
"OSGEP",4.16644579668081e-28,-0.196736538912031,0.394,0.278,1.00548836411298e-23,"OSGEP"
"SBNO2",4.21813197096174e-28,0.0593943698391419,0.209,0.063,1.0179617885522e-23,"SBNO2"
"COQ10B",4.24240341082535e-28,0.132281284674845,0.365,0.162,1.02381921513448e-23,"COQ10B"
"PIP4K2C",4.27755664233997e-28,0.268656803129059,0.246,0.046,1.0323027444959e-23,"PIP4K2C"
"AGTPBP1",4.30048037986979e-28,-0.157409384792754,0.309,0.2,1.03783493007398e-23,"AGTPBP1"
"SLC52A2",4.31539737220969e-28,0.220223697754214,0.36,0.136,1.04143484783536e-23,"SLC52A2"
"MON2",4.34678463572133e-28,-0.373877599670268,0.346,0.263,1.04900953613863e-23,"MON2"
"IRF3",4.3941107605339e-28,-0.621956577234839,0.269,0.331,1.06043074983965e-23,"IRF3"
"CCNG1",4.40996732992014e-28,0.177091272290746,0.384,0.167,1.06425741572963e-23,"CCNG1"
"SAR1B",4.51628733918886e-28,0.306665894119584,0.316,0.089,1.08991562356645e-23,"SAR1B"
"TBCA",4.54764602651175e-28,0.0612534405990806,0.638,0.421,1.09748341557808e-23,"TBCA"
"TGS1",4.64394994468367e-28,-0.00681773043457334,0.384,0.204,1.12072444015051e-23,"TGS1"
"SH3PXD2A",4.64414962395247e-28,0.279610387943212,0.267,0.061,1.12077262874845e-23,"SH3PXD2A"
"NUP153",4.66271988243167e-28,0.14545820384783,0.343,0.142,1.12525418922724e-23,"NUP153"
"SECISBP2",4.69967947908204e-28,-0.441770187692634,0.44,0.381,1.13417364868687e-23,"SECISBP2"
"TNFRSF10A",4.72535009866298e-28,0.0129138408703769,0.369,0.192,1.14036873931034e-23,"TNFRSF10A"
"ZEB2",4.85283244709748e-28,0.142977943252026,0.71,0.447,1.17113405445804e-23,"ZEB2"
"PEBP1",4.89525808487079e-28,-0.0840263822325586,0.906,0.747,1.18137263362187e-23,"PEBP1"
"RPSA",4.91500790872667e-28,0.306053051649284,0.981,0.863,1.18613885861301e-23,"RPSA"
"TSSC4",5.0090874410692e-28,0.22909578300217,0.348,0.126,1.20884307215323e-23,"TSSC4"
"DNMBP",5.01337952109679e-28,0.166407307910793,0.523,0.275,1.20987887982629e-23,"DNMBP"
"PDIA6",5.03934014778101e-28,0.111136650428685,0.453,0.242,1.21614395786399e-23,"PDIA6"
"APMAP",5.08636763893262e-28,0.21961783761925,0.327,0.109,1.22749310230361e-23,"APMAP"
"PA2G4",5.16455262468613e-28,0.146964516313564,0.583,0.339,1.2463614849155e-23,"PA2G4"
"SLA",5.29561884884735e-28,0.275479584883262,0.412,0.166,1.27799169679233e-23,"SLA"
"PYHIN1",5.31139953656404e-28,-0.666751069242933,0.189,0.356,1.281800050159e-23,"PYHIN1"
"UBR5",5.35924082545568e-28,-0.182290004712038,0.443,0.29,1.29334558840722e-23,"UBR5"
"FRMD8",5.41857912745065e-28,0.324992327517006,0.404,0.149,1.30766570082767e-23,"FRMD8"
"C19orf12",5.43476138031642e-28,0.317154444759949,0.298,0.075,1.31157096391176e-23,"C19orf12"
"AASDHPPT",5.58315284522686e-28,0.0847484075394042,0.342,0.146,1.3473822761386e-23,"AASDHPPT"
"UBE2Q2",5.7295582208338e-28,0.220422374051799,0.443,0.197,1.38271428543382e-23,"UBE2Q2"
